gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3089957759	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_974	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.027574	3.165548	0.11	1.0E-6					2006-07-27T05:46:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_974	807_974		2006-07-27T05:46:00	CC_BY_NC_4_0					2023-01-25T12:51:05.557Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957758	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_973	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.040786	3.136205	0.11	1.0E-6					2006-07-27T05:26:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_973	807_973		2006-07-27T05:26:00	CC_BY_NC_4_0					2023-01-25T12:51:05.557Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957757	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_731	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.944033	2.953783	0.11	1.0E-6					2005-07-21T09:17:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_731	807_731		2005-07-21T09:17:00	CC_BY_NC_4_0					2023-01-25T12:51:05.557Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957756	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_730	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.961033	2.957382	0.11	1.0E-6					2005-07-21T08:57:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_730	807_730		2005-07-21T08:57:00	CC_BY_NC_4_0					2023-01-25T12:51:05.557Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957755	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_972	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.025363	3.122923	0.11	1.0E-6					2006-07-27T05:06:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_972	807_972		2006-07-27T05:06:00	CC_BY_NC_4_0					2023-01-25T12:51:05.557Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957754	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_970	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.526897	4.410833	0.11	1.0E-6					2008-07-26T18:52:00	26	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_970	807_970		2008-07-26T18:52:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957753	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1110	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.733745	4.739517	0.11	1.0E-6					2004-07-31T15:17:00	31	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1110	807_1110		2004-07-31T15:17:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957752	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_739	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.952413	2.933301	0.11	1.0E-6					2005-07-21T11:57:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_739	807_739		2005-07-21T11:57:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957751	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_971	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.521214	4.421022	0.11	1.0E-6					2008-07-26T19:12:00	26	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_971	807_971		2008-07-26T19:12:00	CC_BY_NC_4_0					2023-01-25T12:51:05.557Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957750	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_738	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.953534	2.935511	0.11	1.0E-6					2005-07-21T11:37:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_738	807_738		2005-07-21T11:37:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957749	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_737	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.948529	2.907053	0.11	1.0E-6					2005-07-21T11:17:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_737	807_737		2005-07-21T11:17:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957748	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_979	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.051477	3.221145	0.11	1.0E-6					2006-07-27T07:27:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_979	807_979		2006-07-27T07:27:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957747	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_736	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.952434	2.899522	0.11	1.0E-6					2005-07-21T10:57:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_736	807_736		2005-07-21T10:57:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957746	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_978	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.049745	3.233355	0.11	1.0E-6					2006-07-27T07:07:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_978	807_978		2006-07-27T07:07:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957745	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_977	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.044101	3.223924	0.11	1.0E-6					2006-07-27T06:47:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_977	807_977		2006-07-27T06:47:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957744	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_744	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.921235	2.868172	0.11	1.0E-6					2005-07-21T13:37:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_744	807_744		2005-07-21T13:37:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957743	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_735	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.952337	2.907327	0.11	1.0E-6					2005-07-21T10:37:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_735	807_735		2005-07-21T10:37:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957742	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_734	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.951785	2.916039	0.11	1.0E-6					2005-07-21T10:17:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_734	807_734		2005-07-21T10:17:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957741	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_976	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.033292	3.209724	0.11	1.0E-6					2006-07-27T06:27:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_976	807_976		2006-07-27T06:27:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957740	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_986	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.428165	1.887558	0.11	1.0E-6					2007-07-27T08:33:00	27	7	2007	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_986	807_986		2007-07-27T08:33:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957739	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_502	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.10488	3.117569	0.11	1.0E-6					2005-07-19T12:22:00	19	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_502	807_502		2005-07-19T12:22:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957738	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_501	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.108624	3.122263	0.11	1.0E-6					2005-07-19T12:02:00	19	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_501	807_501		2005-07-19T12:02:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957737	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_985	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.431603	1.899005	0.11	1.0E-6					2007-07-27T08:15:00	27	7	2007	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_985	807_985		2007-07-27T08:15:00	CC_BY_NC_4_0					2023-01-25T12:51:05.556Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957736	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_984	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.427921	1.88702	0.11	1.0E-6					2007-07-27T07:56:00	27	7	2007	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_984	807_984		2007-07-27T07:56:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957735	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_743	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.934098	2.872941	0.11	1.0E-6					2005-07-21T13:17:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_743	807_743		2005-07-21T13:17:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957734	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_983	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.424969	1.890495	0.11	1.0E-6					2007-07-27T07:38:00	27	7	2007	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_983	807_983		2007-07-27T07:38:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957733	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_500	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.117733	3.125809	0.11	1.0E-6					2005-07-19T11:42:00	19	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_500	807_500		2005-07-19T11:42:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957732	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_742	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.942349	2.905734	0.11	1.0E-6					2005-07-21T12:57:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_742	807_742		2005-07-21T12:57:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957731	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_741	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.94847	2.910143	0.11	1.0E-6					2005-07-21T12:37:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_741	807_741		2005-07-21T12:37:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957730	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_980	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.046252	3.210728	0.11	1.0E-6					2006-07-27T07:47:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_980	807_980		2006-07-27T07:47:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957729	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_981	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.05623	3.215078	0.11	1.0E-6					2006-07-27T08:07:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_981	807_981		2006-07-27T08:07:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957728	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_740	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.951409	2.92202	0.11	1.0E-6					2005-07-21T12:17:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_740	807_740		2005-07-21T12:17:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957727	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_982	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.05475	3.204816	0.11	1.0E-6					2006-07-27T08:27:00	27	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_982	807_982		2006-07-27T08:27:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957726	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_508	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.080316	3.167287	0.11	1.0E-6					2005-07-19T14:14:00	19	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_508	807_508		2005-07-19T14:14:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957725	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_509	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.083846	3.185831	0.11	1.0E-6					2005-07-19T14:34:00	19	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_509	807_509		2005-07-19T14:34:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957724	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_507	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.09193	3.151225	0.11	1.0E-6					2005-07-19T13:56:00	19	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_507	807_507		2005-07-19T13:56:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957723	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_748	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.898457	2.825525	0.11	1.0E-6					2005-07-21T14:57:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_748	807_748		2005-07-21T14:57:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089957722	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_749	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.902035	2.827665	0.11	1.0E-6					2005-07-21T15:17:00	21	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_749	807_749		2005-07-21T15:17:00	CC_BY_NC_4_0					2023-01-25T12:51:05.555Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
